"QDate","FwdYM","FwdPrice","SpotPrice","BCHMark","MMDiff","QYM"
2008-03-20,2009-11-15,93.36,94,"DUBAI",20,2008-03-15
2008-03-20,2009-12-15,93.28,94,"DUBAI",21,2008-03-15
2008-03-20,2010-01-15,93.2,94,"DUBAI",22,2008-03-15
2008-03-20,2010-02-15,93.15,94,"DUBAI",23,2008-03-15
2008-03-20,2010-03-15,93.1,94,"DUBAI",24,2008-03-15
2008-03-20,2010-04-15,93.07,94,"DUBAI",25,2008-03-15
2008-03-20,2010-05-15,93.04,94,"DUBAI",26,2008-03-15
2008-03-20,2010-06-15,93.01,94,"DUBAI",27,2008-03-15
2008-03-20,2010-07-15,92.99,94,"DUBAI",28,2008-03-15
2008-03-20,2010-08-15,92.98,94,"DUBAI",29,2008-03-15
2008-03-20,2010-09-15,92.97,94,"DUBAI",30,2008-03-15
2008-03-20,2010-10-15,92.96,94,"DUBAI",31,2008-03-15
2008-03-20,2010-11-15,92.94,94,"DUBAI",32,2008-03-15
2008-03-20,2010-12-15,92.93,94,"DUBAI",33,2008-03-15
2008-03-24,2008-03-15,94.22,94.22,"DUBAI",0,2008-03-15
2008-03-24,2008-04-15,93.63,94.22,"DUBAI",1,2008-03-15
2008-03-24,2008-05-15,93.77,94.22,"DUBAI",2,2008-03-15
2008-03-24,2008-06-15,93.84,94.22,"DUBAI",3,2008-03-15
2008-03-24,2008-07-15,93.8,94.22,"DUBAI",4,2008-03-15
2008-03-24,2008-08-15,93.73,94.22,"DUBAI",5,2008-03-15
2008-03-24,2008-09-15,93.65,94.22,"DUBAI",6,2008-03-15
2008-03-24,2008-10-15,93.55,94.22,"DUBAI",7,2008-03-15
2008-03-24,2008-11-15,93.43,94.22,"DUBAI",8,2008-03-15
2008-03-24,2008-12-15,93.31,94.22,"DUBAI",9,2008-03-15
2008-03-24,2009-01-15,93.17,94.22,"DUBAI",10,2008-03-15
2008-03-24,2009-02-15,93.03,94.22,"DUBAI",11,2008-03-15
2008-03-24,2009-03-15,92.9,94.22,"DUBAI",12,2008-03-15
2008-03-24,2009-04-15,92.78,94.22,"DUBAI",13,2008-03-15
2008-03-24,2009-05-15,92.66,94.22,"DUBAI",14,2008-03-15
2008-03-24,2009-06-15,92.55,94.22,"DUBAI",15,2008-03-15
2008-03-24,2009-07-15,92.45,94.22,"DUBAI",16,2008-03-15
2008-03-24,2009-08-15,92.36,94.22,"DUBAI",17,2008-03-15
2008-03-24,2009-09-15,92.27,94.22,"DUBAI",18,2008-03-15
2008-03-24,2009-10-15,92.19,94.22,"DUBAI",19,2008-03-15
2008-03-24,2009-11-15,92.11,94.22,"DUBAI",20,2008-03-15
2008-03-24,2009-12-15,92.04,94.22,"DUBAI",21,2008-03-15
2008-03-24,2010-01-15,91.97,94.22,"DUBAI",22,2008-03-15
2008-03-24,2010-02-15,91.91,94.22,"DUBAI",23,2008-03-15
2008-03-24,2010-03-15,91.86,94.22,"DUBAI",24,2008-03-15
2008-03-24,2010-04-15,91.81,94.22,"DUBAI",25,2008-03-15
2008-03-24,2010-05-15,91.77,94.22,"DUBAI",26,2008-03-15
2008-03-24,2010-06-15,91.75,94.22,"DUBAI",27,2008-03-15
2008-03-24,2010-07-15,91.73,94.22,"DUBAI",28,2008-03-15
2008-03-24,2010-08-15,91.72,94.22,"DUBAI",29,2008-03-15
2008-03-24,2010-09-15,91.72,94.22,"DUBAI",30,2008-03-15
2008-03-24,2010-10-15,91.72,94.22,"DUBAI",31,2008-03-15
2008-03-24,2010-11-15,91.71,94.22,"DUBAI",32,2008-03-15
2008-03-24,2010-12-15,91.69,94.22,"DUBAI",33,2008-03-15
2008-03-25,2008-03-15,94.82,94.82,"DUBAI",0,2008-03-15
2008-03-25,2008-04-15,93.64,94.82,"DUBAI",1,2008-03-15
2008-03-25,2008-05-15,93.77,94.82,"DUBAI",2,2008-03-15
2008-03-25,2008-06-15,93.84,94.82,"DUBAI",3,2008-03-15
2008-03-25,2008-07-15,93.79,94.82,"DUBAI",4,2008-03-15
2008-03-25,2008-08-15,93.72,94.82,"DUBAI",5,2008-03-15
2008-03-25,2008-09-15,93.63,94.82,"DUBAI",6,2008-03-15
2008-03-25,2008-10-15,93.52,94.82,"DUBAI",7,2008-03-15
2008-03-25,2008-11-15,93.4,94.82,"DUBAI",8,2008-03-15
2008-03-25,2008-12-15,93.27,94.82,"DUBAI",9,2008-03-15
2008-03-25,2009-01-15,93.12,94.82,"DUBAI",10,2008-03-15
2008-03-25,2009-02-15,92.97,94.82,"DUBAI",11,2008-03-15
2008-03-25,2009-03-15,92.83,94.82,"DUBAI",12,2008-03-15
2008-03-25,2009-04-15,92.7,94.82,"DUBAI",13,2008-03-15
2008-03-25,2009-05-15,92.58,94.82,"DUBAI",14,2008-03-15
2008-03-25,2009-06-15,92.47,94.82,"DUBAI",15,2008-03-15
2008-03-25,2009-07-15,92.37,94.82,"DUBAI",16,2008-03-15
2008-03-25,2009-08-15,92.28,94.82,"DUBAI",17,2008-03-15
2008-03-25,2009-09-15,92.19,94.82,"DUBAI",18,2008-03-15
2008-03-25,2009-10-15,92.11,94.82,"DUBAI",19,2008-03-15
2008-03-25,2009-11-15,92.03,94.82,"DUBAI",20,2008-03-15
2008-03-25,2009-12-15,91.96,94.82,"DUBAI",21,2008-03-15
2008-03-25,2010-01-15,91.89,94.82,"DUBAI",22,2008-03-15
2008-03-25,2010-02-15,91.83,94.82,"DUBAI",23,2008-03-15
2008-03-25,2010-03-15,91.78,94.82,"DUBAI",24,2008-03-15
2008-03-25,2010-04-15,91.72,94.82,"DUBAI",25,2008-03-15
2008-03-25,2010-05-15,91.69,94.82,"DUBAI",26,2008-03-15
2008-03-25,2010-06-15,91.67,94.82,"DUBAI",27,2008-03-15
2008-03-25,2010-07-15,91.65,94.82,"DUBAI",28,2008-03-15
2008-03-25,2010-08-15,91.64,94.82,"DUBAI",29,2008-03-15
2008-03-25,2010-09-15,91.64,94.82,"DUBAI",30,2008-03-15
2008-03-25,2010-10-15,91.64,94.82,"DUBAI",31,2008-03-15
2008-03-25,2010-11-15,91.64,94.82,"DUBAI",32,2008-03-15
2008-03-25,2010-12-15,91.63,94.82,"DUBAI",33,2008-03-15
2008-03-26,2008-03-15,95.63,95.63,"DUBAI",0,2008-03-15
2008-03-26,2008-04-15,95.91,95.63,"DUBAI",1,2008-03-15
2008-03-26,2008-05-15,96,95.63,"DUBAI",2,2008-03-15
2008-03-26,2008-06-15,96.05,95.63,"DUBAI",3,2008-03-15
2008-03-26,2008-07-15,96,95.63,"DUBAI",4,2008-03-15
2008-03-26,2008-08-15,95.93,95.63,"DUBAI",5,2008-03-15
2008-03-26,2008-09-15,95.84,95.63,"DUBAI",6,2008-03-15
2008-03-26,2008-10-15,95.74,95.63,"DUBAI",7,2008-03-15
2008-03-26,2008-11-15,95.63,95.63,"DUBAI",8,2008-03-15
2008-03-26,2008-12-15,95.51,95.63,"DUBAI",9,2008-03-15
2008-03-26,2009-01-15,95.36,95.63,"DUBAI",10,2008-03-15
2008-03-26,2009-02-15,95.21,95.63,"DUBAI",11,2008-03-15
2008-03-26,2009-03-15,95.05,95.63,"DUBAI",12,2008-03-15
2008-03-26,2009-04-15,94.89,95.63,"DUBAI",13,2008-03-15
2008-03-26,2009-05-15,94.73,95.63,"DUBAI",14,2008-03-15
2008-03-26,2009-06-15,94.59,95.63,"DUBAI",15,2008-03-15
2008-03-26,2009-07-15,94.46,95.63,"DUBAI",16,2008-03-15
2008-03-26,2009-08-15,94.35,95.63,"DUBAI",17,2008-03-15
2008-03-26,2009-09-15,94.25,95.63,"DUBAI",18,2008-03-15
2008-03-26,2009-10-15,94.15,95.63,"DUBAI",19,2008-03-15
2008-03-26,2009-11-15,94.05,95.63,"DUBAI",20,2008-03-15
2008-03-26,2009-12-15,93.96,95.63,"DUBAI",21,2008-03-15
2008-03-26,2010-01-15,93.88,95.63,"DUBAI",22,2008-03-15
2008-03-26,2010-02-15,93.81,95.63,"DUBAI",23,2008-03-15
2008-03-26,2010-03-15,93.75,95.63,"DUBAI",24,2008-03-15
2008-03-26,2010-04-15,93.69,95.63,"DUBAI",25,2008-03-15
2008-03-26,2010-05-15,93.66,95.63,"DUBAI",26,2008-03-15
2008-03-26,2010-06-15,93.64,95.63,"DUBAI",27,2008-03-15
2008-03-26,2010-07-15,93.63,95.63,"DUBAI",28,2008-03-15
2008-03-26,2010-08-15,93.62,95.63,"DUBAI",29,2008-03-15
2008-03-26,2010-09-15,93.62,95.63,"DUBAI",30,2008-03-15
2008-03-26,2010-10-15,93.62,95.63,"DUBAI",31,2008-03-15
2008-03-26,2010-11-15,93.61,95.63,"DUBAI",32,2008-03-15
2008-03-26,2010-12-15,93.6,95.63,"DUBAI",33,2008-03-15
2008-03-27,2008-03-15,98.28,98.28,"DUBAI",0,2008-03-15
2008-03-27,2008-04-15,98.72,98.28,"DUBAI",1,2008-03-15
2008-03-27,2008-05-15,98.8,98.28,"DUBAI",2,2008-03-15
2008-03-27,2008-06-15,98.84,98.28,"DUBAI",3,2008-03-15
2008-03-27,2008-07-15,98.77,98.28,"DUBAI",4,2008-03-15
2008-03-27,2008-08-15,98.69,98.28,"DUBAI",5,2008-03-15
2008-03-27,2008-09-15,98.6,98.28,"DUBAI",6,2008-03-15
2008-03-27,2008-10-15,98.49,98.28,"DUBAI",7,2008-03-15
2008-03-27,2008-11-15,98.37,98.28,"DUBAI",8,2008-03-15
2008-03-27,2008-12-15,98.23,98.28,"DUBAI",9,2008-03-15
2008-03-27,2009-01-15,97.99,98.28,"DUBAI",10,2008-03-15
2008-03-27,2009-02-15,97.75,98.28,"DUBAI",11,2008-03-15
2008-03-27,2009-03-15,97.51,98.28,"DUBAI",12,2008-03-15
2008-03-27,2009-04-15,97.27,98.28,"DUBAI",13,2008-03-15
2008-03-27,2009-05-15,97.03,98.28,"DUBAI",14,2008-03-15
2008-03-27,2009-06-15,96.81,98.28,"DUBAI",15,2008-03-15
2008-03-27,2009-07-15,96.61,98.28,"DUBAI",16,2008-03-15
2008-03-27,2009-08-15,96.42,98.28,"DUBAI",17,2008-03-15
2008-03-27,2009-09-15,96.24,98.28,"DUBAI",18,2008-03-15
2008-03-27,2009-10-15,96.07,98.28,"DUBAI",19,2008-03-15
2008-03-27,2009-11-15,95.92,98.28,"DUBAI",20,2008-03-15
2008-03-27,2009-12-15,95.82,98.28,"DUBAI",21,2008-03-15
2008-03-27,2010-01-15,95.72,98.28,"DUBAI",22,2008-03-15
2008-03-27,2010-02-15,95.61,98.28,"DUBAI",23,2008-03-15
2008-03-27,2010-03-15,95.5,98.28,"DUBAI",24,2008-03-15
2008-03-27,2010-04-15,95.38,98.28,"DUBAI",25,2008-03-15
2008-03-27,2010-05-15,95.31,98.28,"DUBAI",26,2008-03-15
2008-03-27,2010-06-15,95.27,98.28,"DUBAI",27,2008-03-15
2008-03-27,2010-07-15,95.24,98.28,"DUBAI",28,2008-03-15
2008-03-27,2010-08-15,95.22,98.28,"DUBAI",29,2008-03-15
2008-03-27,2010-09-15,95.2,98.28,"DUBAI",30,2008-03-15
2008-03-27,2010-10-15,95.18,98.28,"DUBAI",31,2008-03-15
2008-03-27,2010-11-15,95.17,98.28,"DUBAI",32,2008-03-15
2008-03-27,2010-12-15,95.15,98.28,"DUBAI",33,2008-03-15
2008-03-28,2008-03-15,98.23,98.23,"DUBAI",0,2008-03-15
2008-03-28,2008-04-15,98.56,98.23,"DUBAI",1,2008-03-15
2008-03-28,2008-05-15,98.62,98.23,"DUBAI",2,2008-03-15
2008-03-28,2008-06-15,98.65,98.23,"DUBAI",3,2008-03-15
2008-03-28,2008-07-15,98.59,98.23,"DUBAI",4,2008-03-15
2008-03-28,2008-08-15,98.5,98.23,"DUBAI",5,2008-03-15
2008-03-28,2008-09-15,98.4,98.23,"DUBAI",6,2008-03-15
2008-03-28,2008-10-15,98.29,98.23,"DUBAI",7,2008-03-15
2008-03-28,2008-11-15,98.17,98.23,"DUBAI",8,2008-03-15
2008-03-28,2008-12-15,98.04,98.23,"DUBAI",9,2008-03-15
2008-03-28,2009-01-15,97.84,98.23,"DUBAI",10,2008-03-15
2008-03-28,2009-02-15,97.62,98.23,"DUBAI",11,2008-03-15
2008-03-28,2009-03-15,97.39,98.23,"DUBAI",12,2008-03-15
2008-03-28,2009-04-15,97.16,98.23,"DUBAI",13,2008-03-15
2008-03-28,2009-05-15,96.93,98.23,"DUBAI",14,2008-03-15
2008-03-28,2009-06-15,96.71,98.23,"DUBAI",15,2008-03-15
2008-03-28,2009-07-15,96.51,98.23,"DUBAI",16,2008-03-15
2008-03-28,2009-08-15,96.31,98.23,"DUBAI",17,2008-03-15
2008-03-28,2009-09-15,96.12,98.23,"DUBAI",18,2008-03-15
2008-03-28,2009-10-15,95.94,98.23,"DUBAI",19,2008-03-15
2008-03-28,2009-11-15,95.78,98.23,"DUBAI",20,2008-03-15
2008-03-28,2009-12-15,95.67,98.23,"DUBAI",21,2008-03-15
2008-03-28,2010-01-15,95.57,98.23,"DUBAI",22,2008-03-15
2008-03-28,2010-02-15,95.45,98.23,"DUBAI",23,2008-03-15
2008-03-28,2010-03-15,95.35,98.23,"DUBAI",24,2008-03-15
2008-03-28,2010-04-15,95.24,98.23,"DUBAI",25,2008-03-15
2008-03-28,2010-05-15,95.14,98.23,"DUBAI",26,2008-03-15
2008-03-28,2010-06-15,95.05,98.23,"DUBAI",27,2008-03-15
2008-03-28,2010-07-15,94.98,98.23,"DUBAI",28,2008-03-15
2008-03-28,2010-08-15,94.92,98.23,"DUBAI",29,2008-03-15
2008-03-28,2010-09-15,94.87,98.23,"DUBAI",30,2008-03-15
2008-03-28,2010-10-15,94.82,98.23,"DUBAI",31,2008-03-15
2008-03-28,2010-11-15,94.79,98.23,"DUBAI",32,2008-03-15
2008-03-28,2010-12-15,94.76,98.23,"DUBAI",33,2008-03-15
2008-03-31,2008-03-15,97.41,97.41,"DUBAI",0,2008-03-15
2008-03-31,2008-04-15,97.63,97.41,"DUBAI",1,2008-03-15
2008-03-31,2008-05-15,97.7,97.41,"DUBAI",2,2008-03-15
2008-03-31,2008-06-15,97.73,97.41,"DUBAI",3,2008-03-15
2008-03-31,2008-07-15,97.67,97.41,"DUBAI",4,2008-03-15
2008-03-31,2008-08-15,97.59,97.41,"DUBAI",5,2008-03-15
2008-03-31,2008-09-15,97.5,97.41,"DUBAI",6,2008-03-15
2008-03-31,2008-10-15,97.4,97.41,"DUBAI",7,2008-03-15
2008-03-31,2008-11-15,97.29,97.41,"DUBAI",8,2008-03-15
2008-03-31,2008-12-15,97.17,97.41,"DUBAI",9,2008-03-15
2008-03-31,2009-01-15,96.93,97.41,"DUBAI",10,2008-03-15
2008-03-31,2009-02-15,96.69,97.41,"DUBAI",11,2008-03-15
2008-03-31,2009-03-15,96.45,97.41,"DUBAI",12,2008-03-15
2008-03-31,2009-04-15,96.22,97.41,"DUBAI",13,2008-03-15
2008-03-31,2009-05-15,96,97.41,"DUBAI",14,2008-03-15
2008-03-31,2009-06-15,95.78,97.41,"DUBAI",15,2008-03-15
2008-03-31,2009-07-15,95.57,97.41,"DUBAI",16,2008-03-15
2008-03-31,2009-08-15,95.38,97.41,"DUBAI",17,2008-03-15
2008-03-31,2009-09-15,95.21,97.41,"DUBAI",18,2008-03-15
2008-03-31,2009-10-15,95.03,97.41,"DUBAI",19,2008-03-15
2008-03-31,2009-11-15,94.87,97.41,"DUBAI",20,2008-03-15
2008-03-31,2009-12-15,94.75,97.41,"DUBAI",21,2008-03-15
2008-03-31,2010-01-15,94.59,97.41,"DUBAI",22,2008-03-15
2008-03-31,2010-02-15,94.46,97.41,"DUBAI",23,2008-03-15
2008-03-31,2010-03-15,94.34,97.41,"DUBAI",24,2008-03-15
2008-03-31,2010-04-15,94.21,97.41,"DUBAI",25,2008-03-15
2008-03-31,2010-05-15,94.1,97.41,"DUBAI",26,2008-03-15
2008-03-31,2010-06-15,94.01,97.41,"DUBAI",27,2008-03-15
2008-03-31,2010-07-15,93.93,97.41,"DUBAI",28,2008-03-15
2008-03-31,2010-08-15,93.87,97.41,"DUBAI",29,2008-03-15
2008-03-31,2010-09-15,93.81,97.41,"DUBAI",30,2008-03-15
2008-03-31,2010-10-15,93.76,97.41,"DUBAI",31,2008-03-15
2008-03-31,2010-11-15,93.73,97.41,"DUBAI",32,2008-03-15
2008-03-31,2010-12-15,93.7,97.41,"DUBAI",33,2008-03-15
2008-04-01,2008-04-15,94.43,94.43,"DUBAI",0,2008-04-15
2008-04-01,2008-05-15,94.85,94.43,"DUBAI",1,2008-04-15
2008-04-01,2008-06-15,94.88,94.43,"DUBAI",2,2008-04-15
2008-04-01,2008-07-15,94.82,94.43,"DUBAI",3,2008-04-15
2008-04-01,2008-08-15,94.74,94.43,"DUBAI",4,2008-04-15
2008-04-01,2008-09-15,94.65,94.43,"DUBAI",5,2008-04-15
2008-04-01,2008-10-15,94.54,94.43,"DUBAI",6,2008-04-15
2008-04-01,2008-11-15,94.42,94.43,"DUBAI",7,2008-04-15
2008-04-01,2008-12-15,94.28,94.43,"DUBAI",8,2008-04-15
2008-04-01,2009-01-15,94.08,94.43,"DUBAI",9,2008-04-15
2008-04-01,2009-02-15,93.88,94.43,"DUBAI",10,2008-04-15
2008-04-01,2009-03-15,93.67,94.43,"DUBAI",11,2008-04-15
2008-04-01,2009-04-15,93.46,94.43,"DUBAI",12,2008-04-15
2008-04-01,2009-05-15,93.28,94.43,"DUBAI",13,2008-04-15
2008-04-01,2009-06-15,93.1,94.43,"DUBAI",14,2008-04-15
2008-04-01,2009-07-15,92.92,94.43,"DUBAI",15,2008-04-15
2008-04-01,2009-08-15,92.75,94.43,"DUBAI",16,2008-04-15
2008-04-01,2009-09-15,92.6,94.43,"DUBAI",17,2008-04-15
2008-04-01,2009-10-15,92.46,94.43,"DUBAI",18,2008-04-15
2008-04-01,2009-11-15,92.32,94.43,"DUBAI",19,2008-04-15
2008-04-01,2009-12-15,92.2,94.43,"DUBAI",20,2008-04-15
2008-04-01,2010-01-15,92.09,94.43,"DUBAI",21,2008-04-15
2008-04-01,2010-02-15,91.98,94.43,"DUBAI",22,2008-04-15
2008-04-01,2010-03-15,91.88,94.43,"DUBAI",23,2008-04-15
2008-04-01,2010-04-15,91.76,94.43,"DUBAI",24,2008-04-15
2008-04-01,2010-05-15,91.67,94.43,"DUBAI",25,2008-04-15
2008-04-01,2010-06-15,91.59,94.43,"DUBAI",26,2008-04-15
2008-04-01,2010-07-15,91.51,94.43,"DUBAI",27,2008-04-15
2008-04-01,2010-08-15,91.44,94.43,"DUBAI",28,2008-04-15
2008-04-01,2010-09-15,91.38,94.43,"DUBAI",29,2008-04-15
2008-04-01,2010-10-15,91.33,94.43,"DUBAI",30,2008-04-15
2008-04-01,2010-11-15,91.29,94.43,"DUBAI",31,2008-04-15
2008-04-01,2010-12-15,91.26,94.43,"DUBAI",32,2008-04-15
2008-04-01,2011-01-15,91.23,94.43,"DUBAI",33,2008-04-15
2008-04-02,2008-04-15,95.08,95.08,"DUBAI",0,2008-04-15
2008-04-02,2008-05-15,94.69,95.08,"DUBAI",1,2008-04-15
2008-04-02,2008-06-15,94.74,95.08,"DUBAI",2,2008-04-15
2008-04-02,2008-07-15,94.68,95.08,"DUBAI",3,2008-04-15
2008-04-02,2008-08-15,94.6,95.08,"DUBAI",4,2008-04-15
2008-04-02,2008-09-15,94.51,95.08,"DUBAI",5,2008-04-15
2008-04-02,2008-10-15,94.4,95.08,"DUBAI",6,2008-04-15
2008-04-02,2008-11-15,94.28,95.08,"DUBAI",7,2008-04-15
2008-04-02,2008-12-15,94.15,95.08,"DUBAI",8,2008-04-15
2008-04-02,2009-01-15,93.94,95.08,"DUBAI",9,2008-04-15
2008-04-02,2009-02-15,93.73,95.08,"DUBAI",10,2008-04-15
2008-04-02,2009-03-15,93.52,95.08,"DUBAI",11,2008-04-15
2008-04-02,2009-04-15,93.29,95.08,"DUBAI",12,2008-04-15
2008-04-02,2009-05-15,93.06,95.08,"DUBAI",13,2008-04-15
2008-04-02,2009-06-15,92.86,95.08,"DUBAI",14,2008-04-15
2008-04-02,2009-07-15,92.68,95.08,"DUBAI",15,2008-04-15
2008-04-02,2009-08-15,92.5,95.08,"DUBAI",16,2008-04-15
2008-04-02,2009-09-15,92.34,95.08,"DUBAI",17,2008-04-15
2008-04-02,2009-10-15,92.19,95.08,"DUBAI",18,2008-04-15
2008-04-02,2009-11-15,92.04,95.08,"DUBAI",19,2008-04-15
2008-04-02,2009-12-15,91.92,95.08,"DUBAI",20,2008-04-15
2008-04-02,2010-01-15,91.8,95.08,"DUBAI",21,2008-04-15
2008-04-02,2010-02-15,91.68,95.08,"DUBAI",22,2008-04-15
2008-04-02,2010-03-15,91.57,95.08,"DUBAI",23,2008-04-15
2008-04-02,2010-04-15,91.43,95.08,"DUBAI",24,2008-04-15
2008-04-02,2010-05-15,91.34,95.08,"DUBAI",25,2008-04-15
2008-04-02,2010-06-15,91.27,95.08,"DUBAI",26,2008-04-15
2008-04-02,2010-07-15,91.21,95.08,"DUBAI",27,2008-04-15
2008-04-02,2010-08-15,91.17,95.08,"DUBAI",28,2008-04-15
2008-04-02,2010-09-15,91.14,95.08,"DUBAI",29,2008-04-15
